,account_id,district_id,frequency,start_date,end_date
3543,2827,70,"""POPLATEK MESICNE""",961218,1007289
3544,3024,1,"""POPLATEK MESICNE""",961218,1007289
3545,1618,6,"""POPLATEK MESICNE""",961218,1007289
3546,6510,74,"""POPLATEK MESICNE""",961218,1007289
3547,7465,1,"""POPLATEK TYDNE""",961219,1007289
3548,1362,1,"""POPLATEK MESICNE""",961219,1007289
3549,3182,6,"""POPLATEK MESICNE""",961220,1007289
3550,765,12,"""POPLATEK MESICNE""",961220,1007289
3551,3412,31,"""POPLATEK MESICNE""",961220,1007289
3552,2610,54,"""POPLATEK MESICNE""",961220,1007289
3553,4454,63,"""POPLATEK MESICNE""",961221,1007289
3554,595,20,"""POPLATEK MESICNE""",961221,1007289
3555,1391,15,"""POPLATEK MESICNE""",961221,1007289
3556,3438,35,"""POPLATEK MESICNE""",961221,1007289
3557,1553,59,"""POPLATEK MESICNE""",961221,1007289
3558,10645,2,"""POPLATEK MESICNE""",961221,1007289
3559,2531,51,"""POPLATEK MESICNE""",961221,1007289
3560,1081,64,"""POPLATEK MESICNE""",961221,1007289
3561,2441,47,"""POPLATEK MESICNE""",961222,1007289
3562,193,69,"""POPLATEK MESICNE""",961222,1007289
3563,3390,12,"""POPLATEK TYDNE""",961222,1007289
3564,3393,4,"""POPLATEK MESICNE""",961222,1007289
3565,440,29,"""POPLATEK MESICNE""",961222,1007289
3566,2356,34,"""POPLATEK TYDNE""",961223,1007289
3567,333,73,"""POPLATEK MESICNE""",961223,1007289
3568,1884,54,"""POPLATEK MESICNE""",961224,1007289
3569,434,1,"""POPLATEK MESICNE""",961224,1007289
3570,2875,19,"""POPLATEK MESICNE""",961224,1007289
3571,2532,38,"""POPLATEK MESICNE""",961224,1007289
3572,3029,42,"""POPLATEK MESICNE""",961224,1007289
3573,2699,73,"""POPLATEK MESICNE""",961225,1007289
3574,935,23,"""POPLATEK MESICNE""",961225,1007289
3575,2777,62,"""POPLATEK MESICNE""",961225,1007173
3576,1659,46,"""POPLATEK MESICNE""",961225,1007289
3577,252,19,"""POPLATEK MESICNE""",961226,1007289
3578,7045,51,"""POPLATEK MESICNE""",961226,1007289
3579,3941,7,"""POPLATEK MESICNE""",961226,1007289
3580,2761,1,"""POPLATEK MESICNE""",961226,1007289
3581,7966,54,"""POPLATEK MESICNE""",961227,1007289
3582,2408,26,"""POPLATEK MESICNE""",961227,1007289
3583,592,23,"""POPLATEK MESICNE""",961227,1007289
3584,1195,42,"""POPLATEK MESICNE""",961227,1007289
3585,2261,1,"""POPLATEK TYDNE""",961227,1007289
3586,8341,64,"""POPLATEK MESICNE""",961227,1007289
3587,6706,38,"""POPLATEK MESICNE""",961228,1007289
3588,2507,62,"""POPLATEK MESICNE""",961228,1007289
3589,3387,25,"""POPLATEK TYDNE""",961228,1007289
3590,3991,1,"""POPLATEK MESICNE""",961228,1007289
3591,1056,1,"""POPLATEK TYDNE""",961228,1007188
3592,2852,70,"""POPLATEK MESICNE""",961229,1007277
3593,3043,1,"""POPLATEK MESICNE""",961229,1007289
3594,10404,1,"""POPLATEK MESICNE""",961230,1007289
3595,528,17,"""POPLATEK MESICNE""",961230,1007289
3596,9424,54,"""POPLATEK MESICNE""",961230,1007289
3597,3190,1,"""POPLATEK MESICNE""",961230,1007289
3598,1390,69,"""POPLATEK MESICNE""",961230,1007289
3599,1988,72,"""POPLATEK MESICNE""",961230,1007289
3600,2362,16,"""POPLATEK MESICNE""",961230,1007289
3601,2064,54,"""POPLATEK MESICNE""",961230,1007289
3602,2689,70,"""POPLATEK MESICNE""",970101,1007289
3603,9730,54,"""POPLATEK MESICNE""",970101,1007289
3604,1387,67,"""POPLATEK MESICNE""",970101,1007280
3605,2637,70,"""POPLATEK MESICNE""",970101,1007289
3606,1221,45,"""POPLATEK MESICNE""",970102,1007289
3607,1860,70,"""POPLATEK MESICNE""",970102,1007289
3608,3540,18,"""POPLATEK MESICNE""",970103,1007289
3609,263,64,"""POPLATEK TYDNE""",970103,1007289
3610,4660,63,"""POPLATEK MESICNE""",970103,1007289
3611,294,7,"""POPLATEK MESICNE""",970105,1007289
3612,4354,38,"""POPLATEK MESICNE""",970108,1007289
3613,3639,4,"""POPLATEK MESICNE""",970108,1007289
3614,1677,69,"""POPLATEK MESICNE""",970108,1007289
3615,2653,66,"""POPLATEK MESICNE""",970108,1007289
3616,3870,38,"""POPLATEK MESICNE""",970108,1007289
3617,17,1,"""POPLATEK MESICNE""",970108,1007289
3618,537,34,"""POPLATEK MESICNE""",970108,1007289
3619,10493,12,"""POPLATEK MESICNE""",970109,1007289
3620,2964,72,"""POPLATEK MESICNE""",970109,1007289
3621,752,23,"""POPLATEK MESICNE""",970110,1007289
3622,6064,49,"""POPLATEK MESICNE""",970111,1007289
3623,2981,46,"""POPLATEK MESICNE""",970111,1007289
3624,3527,44,"""POPLATEK MESICNE""",970111,1007289
3625,3005,42,"""POPLATEK PO OBRATU""",970111,1007289
3626,11244,33,"""POPLATEK MESICNE""",970112,1007289
3627,3470,8,"""POPLATEK MESICNE""",970112,1007289
3628,3110,48,"""POPLATEK MESICNE""",970112,1007289
3629,2300,36,"""POPLATEK MESICNE""",970113,1006665
3630,10148,34,"""POPLATEK MESICNE""",970113,1007289
3631,1707,75,"""POPLATEK MESICNE""",970113,1007289
3632,512,68,"""POPLATEK MESICNE""",970114,1007289
3633,9031,47,"""POPLATEK MESICNE""",970115,1007289
3634,3375,9,"""POPLATEK MESICNE""",970115,1007289
3635,2571,61,"""POPLATEK MESICNE""",970115,1007289
3636,3304,36,"""POPLATEK MESICNE""",970116,1007289
3637,3908,13,"""POPLATEK MESICNE""",970116,1007289
3638,9549,4,"""POPLATEK MESICNE""",970117,1007289
3639,4534,63,"""POPLATEK MESICNE""",970118,1007167
3640,872,27,"""POPLATEK MESICNE""",970118,1007289
3641,2854,1,"""POPLATEK MESICNE""",970118,1007289
3642,2696,1,"""POPLATEK MESICNE""",970119,1007289
3643,1214,39,"""POPLATEK MESICNE""",970119,1007289
3644,1262,29,"""POPLATEK MESICNE""",970119,1007289
3645,8320,51,"""POPLATEK MESICNE""",970119,1007289
3646,3910,10,"""POPLATEK MESICNE""",970119,1007289
3647,364,1,"""POPLATEK MESICNE""",970120,1007289
3648,480,23,"""POPLATEK MESICNE""",970121,1007289
3649,2535,61,"""POPLATEK MESICNE""",970121,1007289
3650,9179,28,"""POPLATEK MESICNE""",970121,1007289
3651,2299,1,"""POPLATEK MESICNE""",970121,1007289
3652,6138,54,"""POPLATEK MESICNE""",970122,1007289
3653,1840,21,"""POPLATEK MESICNE""",970122,1007289
3654,3471,63,"""POPLATEK MESICNE""",970122,1007289
3655,1651,34,"""POPLATEK MESICNE""",970123,1007289
3656,320,47,"""POPLATEK MESICNE""",970123,1007289
3657,3961,52,"""POPLATEK MESICNE""",970124,1007289
3658,3379,63,"""POPLATEK MESICNE""",970124,1007289
3659,4052,36,"""POPLATEK TYDNE""",970125,1007289
3660,3964,25,"""POPLATEK MESICNE""",970125,1007289
3661,3681,70,"""POPLATEK MESICNE""",970125,1007289
3662,2229,1,"""POPLATEK MESICNE""",970127,1007289
3663,8742,70,"""POPLATEK MESICNE""",970128,1007289
3664,52,16,"""POPLATEK MESICNE""",970129,1007289
3665,1853,7,"""POPLATEK MESICNE""",970129,1007289
3666,3861,2,"""POPLATEK MESICNE""",970130,1007289
3667,3067,46,"""POPLATEK MESICNE""",970130,1007289
3668,3659,54,"""POPLATEK MESICNE""",970201,1007289
3669,1356,39,"""POPLATEK MESICNE""",970201,1007289
3670,1656,47,"""POPLATEK MESICNE""",970201,1007289
3671,2103,48,"""POPLATEK MESICNE""",970201,1007289
3672,1854,32,"""POPLATEK MESICNE""",970202,1007289
3673,910,1,"""POPLATEK MESICNE""",970203,1007289
3674,3794,20,"""POPLATEK MESICNE""",970203,1007289
3675,3546,55,"""POPLATEK MESICNE""",970203,1007289
3676,605,65,"""POPLATEK MESICNE""",970204,1007289
3677,3990,77,"""POPLATEK MESICNE""",970204,1007289
3678,2021,69,"""POPLATEK MESICNE""",970205,1007086
3679,11231,1,"""POPLATEK MESICNE""",970205,1007289
3680,4266,54,"""POPLATEK MESICNE""",970205,1007289
3681,2455,30,"""POPLATEK MESICNE""",970206,1007289
3682,3633,18,"""POPLATEK MESICNE""",970206,1007289
3683,4026,58,"""POPLATEK MESICNE""",970206,1007289
3684,3620,14,"""POPLATEK MESICNE""",970206,1007289
3685,4550,56,"""POPLATEK MESICNE""",970206,1007289
3686,1616,22,"""POPLATEK MESICNE""",970207,1007289
3687,1498,62,"""POPLATEK TYDNE""",970207,1007289
3688,598,1,"""POPLATEK MESICNE""",970208,1007289
3689,2262,13,"""POPLATEK MESICNE""",970208,1007289
3690,2126,1,"""POPLATEK MESICNE""",970209,1007289
3691,1418,35,"""POPLATEK MESICNE""",970209,1007289
3692,2537,27,"""POPLATEK MESICNE""",970209,1007289
3693,159,70,"""POPLATEK MESICNE""",970211,1007289
3694,11141,1,"""POPLATEK TYDNE""",970211,1007289
3695,2477,11,"""POPLATEK MESICNE""",970211,1007289
3696,1182,8,"""POPLATEK MESICNE""",970211,1007289
3697,130,54,"""POPLATEK MESICNE""",970212,1007289
3698,828,1,"""POPLATEK MESICNE""",970212,1007289
3699,2042,31,"""POPLATEK MESICNE""",970212,1007289
3700,4358,5,"""POPLATEK MESICNE""",970212,1007289
3701,3565,30,"""POPLATEK MESICNE""",970212,1007289
3702,796,1,"""POPLATEK MESICNE""",970213,1007289
3703,2381,1,"""POPLATEK MESICNE""",970213,1007289
3704,1430,26,"""POPLATEK MESICNE""",970213,1006266
3705,2085,25,"""POPLATEK MESICNE""",970213,1007289
3706,3059,1,"""POPLATEK MESICNE""",970215,1007289
3707,3959,1,"""POPLATEK TYDNE""",970215,1007289
3708,1068,52,"""POPLATEK MESICNE""",970215,1007289
3709,10915,25,"""POPLATEK TYDNE""",970215,1007289
3710,729,14,"""POPLATEK MESICNE""",970215,1007289
3711,1141,28,"""POPLATEK MESICNE""",970216,1007289
3712,1264,1,"""POPLATEK MESICNE""",970216,1007289
3713,351,50,"""POPLATEK MESICNE""",970217,1007289
3714,424,12,"""POPLATEK MESICNE""",970217,1007289
3715,1037,1,"""POPLATEK MESICNE""",970218,1007289
3716,2656,1,"""POPLATEK MESICNE""",970218,1007289
3717,5445,72,"""POPLATEK MESICNE""",970219,1007289
3718,3188,24,"""POPLATEK MESICNE""",970220,1007289
3719,3236,52,"""POPLATEK MESICNE""",970220,1007289
3720,2766,31,"""POPLATEK MESICNE""",970220,1007289
3721,1447,65,"""POPLATEK MESICNE""",970220,1007289
3722,3331,16,"""POPLATEK MESICNE""",970220,1007289
3723,4268,77,"""POPLATEK MESICNE""",970220,1007289
3724,1524,6,"""POPLATEK MESICNE""",970220,1007289
3725,4746,54,"""POPLATEK MESICNE""",970221,1007289
3726,3337,58,"""POPLATEK PO OBRATU""",970222,1007289
3727,323,52,"""POPLATEK MESICNE""",970223,1007289
3728,2016,1,"""POPLATEK MESICNE""",970223,1007289
3729,226,70,"""POPLATEK MESICNE""",970223,1007289
3730,5180,54,"""POPLATEK MESICNE""",970224,1007289
3731,1619,38,"""POPLATEK MESICNE""",970224,1007289
3732,2661,1,"""POPLATEK MESICNE""",970225,1007289
3733,1818,54,"""POPLATEK MESICNE""",970225,1007289
3734,2937,1,"""POPLATEK MESICNE""",970225,1007289
3735,2194,54,"""POPLATEK MESICNE""",970225,1007289
3736,1336,5,"""POPLATEK MESICNE""",970226,1007289
3737,2325,55,"""POPLATEK MESICNE""",970226,1007289
3738,292,49,"""POPLATEK MESICNE""",970226,1007289
3739,2797,74,"""POPLATEK MESICNE""",970226,1007289
3740,1736,74,"""POPLATEK MESICNE""",970226,1007289
3741,2405,64,"""POPLATEK MESICNE""",970227,1007289
3742,2415,16,"""POPLATEK MESICNE""",970227,1007289
3743,3851,1,"""POPLATEK MESICNE""",970227,1007289
3744,2782,1,"""POPLATEK MESICNE""",970227,1007289
3745,195,70,"""POPLATEK MESICNE""",970227,1007289
3746,2380,46,"""POPLATEK MESICNE""",970227,1007289
3747,1928,70,"""POPLATEK MESICNE""",970302,1007289
3748,3242,28,"""POPLATEK MESICNE""",970302,1007289
3749,3541,70,"""POPLATEK MESICNE""",970302,1007289
3750,3652,36,"""POPLATEK MESICNE""",970302,1007289
3751,2024,20,"""POPLATEK MESICNE""",970302,1007289
3752,919,62,"""POPLATEK MESICNE""",970303,1007289
3753,1096,34,"""POPLATEK MESICNE""",970303,1007289
3754,1215,65,"""POPLATEK MESICNE""",970304,1007289
3755,6306,64,"""POPLATEK MESICNE""",970304,1007261
3756,2089,29,"""POPLATEK TYDNE""",970305,1007274
3757,850,25,"""POPLATEK MESICNE""",970307,1007289
3758,1668,62,"""POPLATEK MESICNE""",970307,1007289
3759,2224,46,"""POPLATEK PO OBRATU""",970308,1007289
3760,3574,72,"""POPLATEK MESICNE""",970308,1007289
3761,6061,1,"""POPLATEK MESICNE""",970308,1007289
3762,2270,14,"""POPLATEK MESICNE""",970308,1007289
3763,214,22,"""POPLATEK MESICNE""",970309,1007289
3764,3031,51,"""POPLATEK MESICNE""",970310,1007289
3765,1746,1,"""POPLATEK MESICNE""",970311,1007289
3766,64,64,"""POPLATEK MESICNE""",970311,1007259
3767,3842,1,"""POPLATEK MESICNE""",970312,1007289
3768,3971,75,"""POPLATEK MESICNE""",970313,1007289
3769,405,55,"""POPLATEK MESICNE""",970313,1007289
3770,600,46,"""POPLATEK MESICNE""",970313,1007289
3771,1740,57,"""POPLATEK MESICNE""",970313,1007289
3772,2672,59,"""POPLATEK MESICNE""",970314,1007289
3773,114,60,"""POPLATEK MESICNE""",970314,1007289
3774,2760,10,"""POPLATEK MESICNE""",970314,1007289
3775,2597,31,"""POPLATEK MESICNE""",970316,1007289
3776,2908,61,"""POPLATEK MESICNE""",970316,1007289
3777,191,41,"""POPLATEK MESICNE""",970317,1007289
3778,2354,7,"""POPLATEK MESICNE""",970317,1007289
3779,3782,9,"""POPLATEK TYDNE""",970317,1007289
3780,3328,1,"""POPLATEK MESICNE""",970317,1007289
3781,3083,66,"""POPLATEK MESICNE""",970318,1007289
3782,1199,50,"""POPLATEK MESICNE""",970318,1007289
3783,10652,1,"""POPLATEK MESICNE""",970318,1007289
3784,2690,66,"""POPLATEK MESICNE""",970319,1007289
3785,2495,70,"""POPLATEK MESICNE""",970319,1007267
3786,8505,70,"""POPLATEK MESICNE""",970320,1007289
3787,304,4,"""POPLATEK MESICNE""",970320,1007289
3788,8926,1,"""POPLATEK MESICNE""",970321,1007289
3789,578,28,"""POPLATEK TYDNE""",970321,1007289
3790,1363,11,"""POPLATEK MESICNE""",970323,1007289
3791,1165,44,"""POPLATEK MESICNE""",970323,1007289
3792,85,68,"""POPLATEK MESICNE""",970323,1007289
3793,749,38,"""POPLATEK MESICNE""",970323,1007289
3794,8026,36,"""POPLATEK MESICNE""",970323,1007289
3795,3332,17,"""POPLATEK MESICNE""",970325,1007289
3796,3739,1,"""POPLATEK MESICNE""",970325,1007289
3797,1907,1,"""POPLATEK MESICNE""",970325,1007289
3798,1976,26,"""POPLATEK MESICNE""",970325,1007289
3799,3658,24,"""POPLATEK MESICNE""",970325,1007289
3800,3581,66,"""POPLATEK MESICNE""",970326,1007289
3801,1466,69,"""POPLATEK TYDNE""",970326,1007174
3802,3176,26,"""POPLATEK MESICNE""",970326,1007289
3803,1459,12,"""POPLATEK MESICNE""",970326,1007289
3804,1321,60,"""POPLATEK MESICNE""",970327,1007289
3805,2966,33,"""POPLATEK MESICNE""",970327,1007289
3806,157,11,"""POPLATEK MESICNE""",970328,1007289
3807,2158,38,"""POPLATEK MESICNE""",970329,1007289
3808,2843,30,"""POPLATEK MESICNE""",970329,1007289
3809,3266,14,"""POPLATEK MESICNE""",970329,1007289
3810,2048,76,"""POPLATEK MESICNE""",970330,1007289
3811,442,54,"""POPLATEK MESICNE""",970330,1007289
3812,3885,51,"""POPLATEK MESICNE""",970401,1007289
3813,1863,62,"""POPLATEK MESICNE""",970401,1007289
3814,9167,56,"""POPLATEK MESICNE""",970402,1007289
3815,2874,32,"""POPLATEK MESICNE""",970402,1007289
3816,3695,30,"""POPLATEK MESICNE""",970402,1007289
3817,10068,1,"""POPLATEK MESICNE""",970402,1007289
3818,2725,52,"""POPLATEK MESICNE""",970402,1007289
3819,2899,40,"""POPLATEK MESICNE""",970403,1007289
3820,144,10,"""POPLATEK TYDNE""",970403,1007289
3821,1933,35,"""POPLATEK MESICNE""",970404,1007289
3822,1034,73,"""POPLATEK MESICNE""",970404,1007289
3823,49,1,"""POPLATEK MESICNE""",970406,1007289
3824,1594,15,"""POPLATEK MESICNE""",970406,1007289
3825,1138,41,"""POPLATEK MESICNE""",970407,1007188
3826,3544,33,"""POPLATEK MESICNE""",970407,1007289
3827,1636,53,"""POPLATEK MESICNE""",970408,1007289
3828,10812,16,"""POPLATEK MESICNE""",970408,1007270
3829,2165,51,"""POPLATEK MESICNE""",970408,1007289
3830,3460,16,"""POPLATEK MESICNE""",970408,1007270
3831,4208,1,"""POPLATEK MESICNE""",970408,1007289
3832,2954,1,"""POPLATEK MESICNE""",970408,1007289
3833,843,6,"""POPLATEK MESICNE""",970409,1007289
3834,2901,1,"""POPLATEK MESICNE""",970409,1007289
3835,1734,37,"""POPLATEK MESICNE""",970410,1007289
3836,2466,39,"""POPLATEK MESICNE""",970411,1007289
3837,476,69,"""POPLATEK MESICNE""",970411,1007260
3838,1407,19,"""POPLATEK PO OBRATU""",970411,1007289
3839,1598,15,"""POPLATEK MESICNE""",970412,1007289
3840,2166,71,"""POPLATEK MESICNE""",970412,1007289
3841,1259,72,"""POPLATEK MESICNE""",970412,1007289
3842,927,69,"""POPLATEK MESICNE""",970412,1007289
3843,2575,72,"""POPLATEK MESICNE""",970413,1007289
3844,4467,17,"""POPLATEK TYDNE""",970413,1007289
3845,1253,5,"""POPLATEK MESICNE""",970413,1007289
3846,1281,8,"""POPLATEK MESICNE""",970414,1007289
3847,1915,2,"""POPLATEK MESICNE""",970414,1007289
3848,3716,1,"""POPLATEK MESICNE""",970414,1007263
3849,1560,62,"""POPLATEK MESICNE""",970414,1007289
3850,4725,73,"""POPLATEK MESICNE""",970414,1007289
3851,1665,73,"""POPLATEK MESICNE""",970415,1007289
3852,12,21,"""POPLATEK MESICNE""",970415,1007289
3853,3398,43,"""POPLATEK MESICNE""",970415,1007289
3854,4475,72,"""POPLATEK MESICNE""",970416,1007289
3855,2586,57,"""POPLATEK MESICNE""",970416,1007289
3856,189,76,"""POPLATEK MESICNE""",970416,1007289
3857,3077,64,"""POPLATEK MESICNE""",970416,1007289
3858,3634,21,"""POPLATEK MESICNE""",970416,1007289
3859,3897,13,"""POPLATEK MESICNE""",970416,1007289
3860,2055,37,"""POPLATEK MESICNE""",970417,1007289
3861,3012,49,"""POPLATEK MESICNE""",970418,1007289
3862,1035,73,"""POPLATEK MESICNE""",970418,1007289
3863,1687,23,"""POPLATEK MESICNE""",970418,1007289
3864,407,72,"""POPLATEK TYDNE""",970418,1007289
3865,2744,70,"""POPLATEK TYDNE""",970419,1007289
3866,3194,11,"""POPLATEK MESICNE""",970419,1007289
3867,109,53,"""POPLATEK MESICNE""",970420,1007289
3868,1198,70,"""POPLATEK MESICNE""",970420,1007289
3869,3830,56,"""POPLATEK MESICNE""",970420,1007289
3870,3692,70,"""POPLATEK MESICNE""",970421,1007289
3871,3217,75,"""POPLATEK PO OBRATU""",970423,1007289
3872,453,75,"""POPLATEK MESICNE""",970424,1007289
3873,2539,24,"""POPLATEK MESICNE""",970424,1007289
3874,794,63,"""POPLATEK MESICNE""",970424,1007289
3875,636,75,"""POPLATEK MESICNE""",970424,1007289
3876,309,14,"""POPLATEK MESICNE""",970425,1007289
3877,873,73,"""POPLATEK MESICNE""",970426,1007289
3878,589,1,"""POPLATEK MESICNE""",970426,1007289
3879,9484,5,"""POPLATEK MESICNE""",970426,1007289
3880,3052,44,"""POPLATEK MESICNE""",970426,1007275
3881,10134,22,"""POPLATEK MESICNE""",970426,1007289
3882,3846,61,"""POPLATEK MESICNE""",970427,1007289
3883,912,65,"""POPLATEK MESICNE""",970427,1007289
3884,2080,74,"""POPLATEK MESICNE""",970427,1007289
3885,2857,19,"""POPLATEK MESICNE""",970428,1007289
3886,647,1,"""POPLATEK MESICNE""",970428,1007289
3887,2952,65,"""POPLATEK MESICNE""",970428,1007289
3888,240,72,"""POPLATEK MESICNE""",970428,1007289
3889,1693,1,"""POPLATEK PO OBRATU""",970429,1007289
3890,2612,1,"""POPLATEK MESICNE""",970429,1007289
3891,3104,1,"""POPLATEK MESICNE""",970429,1007289
3892,1488,25,"""POPLATEK MESICNE""",970429,1007289
3893,2451,54,"""POPLATEK MESICNE""",970429,1007289
3894,10257,27,"""POPLATEK MESICNE""",970501,1007289
3895,1024,19,"""POPLATEK MESICNE""",970502,1007289
3896,2173,64,"""POPLATEK MESICNE""",970502,1007289
3897,98,55,"""POPLATEK MESICNE""",970502,1007289
3898,3119,33,"""POPLATEK MESICNE""",970502,1007289
3899,1230,1,"""POPLATEK MESICNE""",970503,1007289
3900,2594,19,"""POPLATEK PO OBRATU""",970503,1007289
3901,3773,10,"""POPLATEK MESICNE""",970504,1007289
3902,3635,10,"""POPLATEK MESICNE""",970504,1007289
3903,293,1,"""POPLATEK MESICNE""",970504,1007289
3904,1178,41,"""POPLATEK MESICNE""",970504,1007289
3905,3988,23,"""POPLATEK MESICNE""",970504,1007289
3906,2816,74,"""POPLATEK MESICNE""",970504,1007289
3907,722,38,"""POPLATEK PO OBRATU""",970504,1007289
3908,2184,6,"""POPLATEK MESICNE""",970507,1007289
3909,10022,1,"""POPLATEK MESICNE""",970507,1007289
3910,1385,53,"""POPLATEK MESICNE""",970508,1007289
3911,3506,70,"""POPLATEK MESICNE""",970508,1007289
3912,316,62,"""POPLATEK MESICNE""",970508,1007289
3913,3711,3,"""POPLATEK MESICNE""",970508,1007289
3914,1982,6,"""POPLATEK MESICNE""",970508,1007289
3915,2071,35,"""POPLATEK MESICNE""",970508,1007289
3916,2800,41,"""POPLATEK MESICNE""",970508,1007289
3917,997,54,"""POPLATEK MESICNE""",970508,1007289
3918,367,23,"""POPLATEK MESICNE""",970509,1007289
3919,2141,21,"""POPLATEK MESICNE""",970509,1007289
3920,2127,1,"""POPLATEK MESICNE""",970509,1007289
3921,3214,67,"""POPLATEK MESICNE""",970510,1007289
3922,250,56,"""POPLATEK MESICNE""",970510,1007289
3923,3742,59,"""POPLATEK MESICNE""",970511,1007289
3924,3577,74,"""POPLATEK MESICNE""",970511,1007289
3925,2448,23,"""POPLATEK MESICNE""",970511,1007289
3926,1130,1,"""POPLATEK MESICNE""",970511,1007289
3927,2118,42,"""POPLATEK MESICNE""",970511,1007289
3928,2005,16,"""POPLATEK MESICNE""",970511,1007289
3929,475,3,"""POPLATEK MESICNE""",970511,1007289
3930,6922,3,"""POPLATEK TYDNE""",970512,1007289
3931,3122,74,"""POPLATEK MESICNE""",970512,1007289
3932,282,69,"""POPLATEK MESICNE""",970512,1007289
3933,3140,3,"""POPLATEK MESICNE""",970513,1007289
3934,3790,1,"""POPLATEK TYDNE""",970513,1007289
3935,5164,5,"""POPLATEK MESICNE""",970513,1007289
3936,8149,64,"""POPLATEK PO OBRATU""",970514,1007289
3937,2900,20,"""POPLATEK MESICNE""",970514,1006567
3938,383,38,"""POPLATEK MESICNE""",970515,1007289
3939,1953,9,"""POPLATEK TYDNE""",970515,1007289
3940,3344,70,"""POPLATEK MESICNE""",970515,1007289
3941,139,38,"""POPLATEK TYDNE""",970515,1007289
3942,1808,28,"""POPLATEK MESICNE""",970516,1007289
3943,3299,11,"""POPLATEK TYDNE""",970516,1007289
3944,1697,63,"""POPLATEK MESICNE""",970517,1007289
3945,2392,1,"""POPLATEK MESICNE""",970518,1007188
3946,8713,53,"""POPLATEK MESICNE""",970518,1007289
3947,3403,63,"""POPLATEK MESICNE""",970520,1007289
3948,1424,32,"""POPLATEK MESICNE""",970520,1007289
3949,2366,68,"""POPLATEK MESICNE""",970520,1007289
3950,2668,21,"""POPLATEK MESICNE""",970520,1007289
3951,2698,49,"""POPLATEK MESICNE""",970521,1007170
3952,3872,25,"""POPLATEK MESICNE""",970521,1007289
3953,10343,8,"""POPLATEK MESICNE""",970522,1007289
3954,2743,51,"""POPLATEK MESICNE""",970522,1007289
3955,834,3,"""POPLATEK MESICNE""",970523,1007289
3956,1956,63,"""POPLATEK MESICNE""",970523,1007289
3957,4729,66,"""POPLATEK MESICNE""",970523,1007289
3958,760,1,"""POPLATEK MESICNE""",970524,1007289
3959,2324,1,"""POPLATEK MESICNE""",970524,1007289
3960,7559,56,"""POPLATEK MESICNE""",970524,1007289
3961,9208,29,"""POPLATEK MESICNE""",970524,1007289
3962,3163,41,"""POPLATEK MESICNE""",970524,1007289
3963,3732,21,"""POPLATEK MESICNE""",970525,1007289
3964,1710,74,"""POPLATEK MESICNE""",970525,1007289
3965,868,1,"""POPLATEK MESICNE""",970526,1007289
3966,534,1,"""POPLATEK MESICNE""",970526,1007289
3967,3662,4,"""POPLATEK MESICNE""",970526,1007289
3968,11053,46,"""POPLATEK MESICNE""",970527,1007289
3969,3172,77,"""POPLATEK MESICNE""",970527,1007289
3970,3905,54,"""POPLATEK PO OBRATU""",970528,1007289
3971,464,43,"""POPLATEK MESICNE""",970528,1007289
3972,1574,75,"""POPLATEK MESICNE""",970528,1007289
3973,2891,42,"""POPLATEK MESICNE""",970528,1007289
3974,2860,54,"""POPLATEK TYDNE""",970530,1007289
3975,10679,1,"""POPLATEK MESICNE""",970530,1007289
3976,5,15,"""POPLATEK MESICNE""",970530,1007289
3977,4130,70,"""POPLATEK MESICNE""",970601,1007289
3978,4527,9,"""POPLATEK MESICNE""",970601,1007289
3979,3951,22,"""POPLATEK MESICNE""",970602,1007289
3980,3700,1,"""POPLATEK MESICNE""",970603,1007289
3981,2564,36,"""POPLATEK MESICNE""",970603,1007289
3982,3202,8,"""POPLATEK MESICNE""",970604,1007289
3983,879,9,"""POPLATEK MESICNE""",970604,1007289
3984,2404,8,"""POPLATEK MESICNE""",970605,1007289
3985,1537,54,"""POPLATEK MESICNE""",970606,1007289
3986,3768,52,"""POPLATEK MESICNE""",970606,1007289
3987,5944,27,"""POPLATEK MESICNE""",970606,1007289
3988,9673,76,"""POPLATEK MESICNE""",970607,1007289
3989,229,1,"""POPLATEK MESICNE""",970607,1007289
3990,614,25,"""POPLATEK MESICNE""",970607,1007289
3991,1724,48,"""POPLATEK MESICNE""",970607,1007289
3992,1185,12,"""POPLATEK MESICNE""",970607,1007289
3993,349,72,"""POPLATEK MESICNE""",970608,1007289
3994,682,54,"""POPLATEK MESICNE""",970608,1007289
3995,291,7,"""POPLATEK MESICNE""",970608,1007289
3996,3211,72,"""POPLATEK MESICNE""",970609,1007289
3997,3060,73,"""POPLATEK MESICNE""",970609,1007289
3998,4471,4,"""POPLATEK TYDNE""",970609,1007289
3999,2956,15,"""POPLATEK MESICNE""",970610,1007289
4000,2019,64,"""POPLATEK MESICNE""",970611,1007289
4001,1491,47,"""POPLATEK MESICNE""",970611,1007289
4002,3496,42,"""POPLATEK MESICNE""",970611,1007289
4003,1841,36,"""POPLATEK MESICNE""",970612,1007289
4004,7180,7,"""POPLATEK TYDNE""",970612,1007289
4005,5648,59,"""POPLATEK MESICNE""",970613,1007289
4006,2509,43,"""POPLATEK MESICNE""",970613,1007289
4007,2878,1,"""POPLATEK MESICNE""",970614,1007289
4008,1015,1,"""POPLATEK MESICNE""",970614,1007289
4009,1753,71,"""POPLATEK MESICNE""",970614,1007264
4010,2372,1,"""POPLATEK MESICNE""",970615,1007289
